ID ,name,city_code,city,zip_code,street,house_NO,latitude ,longtitude
,OX - Balíkovna,537454.0,Lysá nad Labem,28999,Sídliště,1438,,
,OX - Balíkovna,537683.0,Poděbrady,29027,Palackého,46,,
,OX - Balíkovna,534862.0,Zvěřínek,29034,Hořátevská,41,,
,OX - Balíkovna,565563.0,Lipník,29458,,456,,
,OX - Balíkovna,536989.0,Žerčice,29486,,77,,
,OX - Balíkovna,536202.0,Ledce,29487,,110,,
,OX - Balíkovna,554791.0,Plzeň,30116,Americká,2186,,
,OX - Balíkovna,554791.0,Plzeň,30117,Lochotínská,1064,,
,OX - Balíkovna,554791.0,Plzeň,30118,U Prazdroje,2746,,
,OX - Balíkovna,554791.0,Plzeň,30119,Klatovská třída,2524,,
,OX - Balíkovna,554791.0,Plzeň,31804,Macháčkova,926,,
,OX - Balíkovna,554791.0,Plzeň,32201,Chebská,518,,
,OX - Balíkovna,554791.0,Plzeň,32311,alej Svobody,1274.0,,
,OX - Balíkovna,554791.0,Plzeň,32605,Skladová,2483.0,,
,OX - Balíkovna,554791.0,Plzeň,32616,Nádražní,102.0,,
,OX - Balíkovna,559300.0,Nýřany,33055,Nádražní,84.0,,
,OX - Balíkovna,559351.0,Plasy,33155,Plzeňská,516.0,,
,OX - Balíkovna,558371.0,Starý Plzenec,33218,Baslova,1081.0,,
,OX - Balíkovna,558109.0,Nepomuk,33508,U Trati,49.0,,
,OX - Balíkovna,558109.0,Nepomuk,33509,Plzeňská,162.0,,
,OX - Balíkovna,559717.0,Rokycany,33716,náměstí 5. května,309.0,,
,OX - Balíkovna,560260.0,Zbiroh,33834,Československé armády,535.0,,
,OX - Balíkovna,555771.0,Klatovy,33917,ul. 5. května,689.0,,
,OX - Balíkovna,555771.0,Klatovy,33918,Nádražní,149.0,,
,OX - Balíkovna,555771.0,Klatovy,33919,Nádražní,89.0,,
,OX - Balíkovna,555771.0,Klatovy,33920,Pod Hůrkou,606.0,,
,OX - Balíkovna,542172.0,Červené Poříčí,34010,,27.0,,
,OX - Balíkovna,556254.0,Horažďovice,34108,Předměstí,432.0,,
,OX - Balíkovna,553433.0,Babylon,34417,,27.0,,
,OX - Balíkovna,554294.0,Staňkov,34567,Plzeňská,377.0,,
,OX - Balíkovna,553841.0,Kvíčovice,34570,,50.0,,
,OX - Balíkovna,554413.0,Velký Malahov,34602,,34.0,,
,OX - Balíkovna,560715.0,Tachov,34714,Hornická,1596.0,,
,OX - Balíkovna,541486.0,Prostiboř,34902,,37.0,,
,OX - Balíkovna,554481.0,Cheb,35019,Riegerova,1302.0,,
,OX - Balíkovna,554651.0,Milhostov,35026,,68.0,,
,OX - Balíkovna,538922.0,Okrouhlá,35032,,47.0,,
,OX - Balíkovna,538906.0,Milíkov,35041,,59.0,,
,OX - Balíkovna,554529.0,Františkovy Lázně,35119,Lidická,445.0,,
,OX - Balíkovna,578002.0,Velký Luh,35139,,22.0,,
,OX - Balíkovna,539074.0,Vojtanov,35140,Horní Vojtanov,40.0,,
,OX - Balíkovna,560286.0,Sokolov,35618,Nádražní,108.0,,
,OX - Balíkovna,560286.0,Sokolov,35619,Sokolovská,1623.0,,
,OX - Balíkovna,554961,Karlovy Vary,36043,Chebská,,,
,OX - Balíkovna,560707.0,Vřesová,36046,,3.0,,
,OX - Balíkovna,560367.0,Horní Slavkov,36244,Nová,600.0,,
,OX - Balíkovna,555525.0,Pšov,36467,,48.0,,
,OX - Balíkovna,544256.0,České Budějovice,37065,Sokolský ostrov,462.0,,
,OX - Balíkovna,544256.0,České Budějovice,37066,Pražská tř.,2304.0,,
,OX - Balíkovna,544256.0,České Budějovice,37067,Boršovská,1779.0,,
,OX - Balíkovna,544256.0,České Budějovice,37085,Nádražní,119.0,,
,OX - Balíkovna,535664.0,Doubravice,37121,,5.0,,
,OX - Balíkovna,545171.0,Trhové Sviny,37419,Bezručova,1000.0,,
,OX - Balíkovna,545201.0,Týn nad Vltavou,37508,Sakařova,757.0,,
,OX - Balíkovna,545881.0,Jindřichův Hradec,37715,Jarošovská,696.0,,
,OX - Balíkovna,545881.0,Jindřichův Hradec,37716,Kosmonautů,47.0,,
,OX - Balíkovna,545392.0,Český Krumlov,38112,Nemocniční,585.0,,
,OX - Balíkovna,545511.0,Horní Planá,38228,Jiráskova,169.0,,
,OX - Balíkovna,545872.0,Zubčice,38235,,2.0,,
,OX - Balíkovna,545562.0,Kaplice,38249,Tržní,84.0,,
,OX - Balíkovna,545597.0,Lipno nad Vltavou,38280,,171.0,,
,OX - Balíkovna,550094.0,Prachatice,38306,Husinecká,1190.0,,
,OX - Balíkovna,550094.0,Prachatice,38313,Pivovarská,1118,,
,OX - Balíkovna,550701.0,Zbytiny,38380,,3,,
,OX - Balíkovna,550787.0,Strakonice,38622,Nádražní,337,,
,OX - Balíkovna,551139.0,Chelčice,38903,,5,,
,OX - Balíkovna,551953.0,Vodňany,38906,Kampanova,591,,
,OX - Balíkovna,552046.0,Tábor,39019,U Bechyňské dráhy,2926,,
