id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude
4298331,ParcelBox,True,2025-05-04T16:32:45.063,PBOX BNJ Na Výsluní (COOP),Free,50.475292194,14.940802194
4298333,ParcelBox,True,2025-05-04T14:12:39.433,PBOX BPB Paninodvorská (COOP),Free,50.491317194,14.830191388
4298334,ParcelBox,True,2025-05-04T17:12:39.833,PBOX VEL Palackeho (potravin),Free,50.063401111,15.121900611
4298448,ParcelBox,True,2025-05-02T19:52:37.97,PBOX PRG Skorkovská (Peugeot),Free,50.111010305,14.575078111
4298449,ParcelBox,True,2025-05-04T16:52:45.387,PBOX PRG Pod Třešňovkou (Třešňovk),Free,49.970272194,14.383265
4298542,ParcelBox,True,2025-05-04T16:12:42.83,PBOX PRG Městská (FK Dubeč),Free,50.062088888,14.586590805
4298543,ParcelBox,True,2025-05-04T17:12:40.03,PBOX PRG Na Hřebenech (Stadión),Free,50.052855,14.430014388
4298794,ParcelBox,True,2025-05-04T11:32:42.103,PBOX PRG Ke Smíchovu (Tenis),Free,50.021476888,14.363678888
4298804,ParcelBox,True,2025-05-04T10:52:42.713,PBOX JUP Na Slunci (Krmiva),Free,49.904649194,14.486785611
4298815,ParcelBox,True,2025-05-03T07:12:49.303,PBOX BRE Ludvíka Kuby (Plavec),Free,49.558093888,13.959395611
4298816,ParcelBox,True,2025-05-04T15:52:43.847,PBOX BNL Krajířské nám (Růže),Free,50.187005805,14.660244194
4298891,ParcelBox,True,2025-05-04T17:12:40.49,PBOX PRG Ke Stadionu (Plovárna),Free,50.147557805,14.524788305
4298901,ParcelBox,True,2025-05-03T10:52:40.867,PBOX PEY Třída 5.května (Hangár),Free,50.084807194,15.026318888
4298911,ParcelBox,True,2025-05-04T11:12:42.43,PBOX BRN U Sokolovny (Sokol),Free,49.224747194,16.527866111
4299158,ParcelBox,True,2025-05-04T16:32:46.43,PBOX SVE Dostihová (Santenov),Free,49.254081388,17.800370611
4299342,ParcelBox,True,2025-05-04T17:32:42.16,PBOX BRN Stránského (Zepiko),Free,49.212593305,16.568298305
4299544,ParcelBox,True,2025-05-02T10:33:17.377,PBOX IVC Na Hrázi (TJ Sokol),Free,49.094599694,16.364916888
4299622,ParcelBox,True,2025-05-04T15:52:44.523,PBOX UBN Nádražní (TJ Sokol),Free,49.105637194,16.752793111
4299727,ParcelBox,True,2025-05-04T14:32:44.843,PBOX PRG Bellušova (SHLužiny),Free,50.041416694,14.325134694
4299728,ParcelBox,True,2025-05-04T17:12:41.15,PBOX MST K.J.Erbena (Parking),Free,50.500736111,13.661881388
4299878,ParcelBox,True,2025-05-04T16:52:46.547,PBOX BRN Masarykova (Elektro),Free,49.132329694,16.614642194
4299887,ParcelBox,True,2025-05-04T16:52:46.61,PBOX BRN Panská (Rozkvět),Free,49.193804694,16.608584194
4299888,ParcelBox,True,2025-05-04T16:32:46.957,PBOX ZNM Pod Sv. Jánem (Lékárna),Free,48.877435305,16.038821111
4299987,ParcelBox,True,2025-05-04T16:52:46.707,PBOX ZNM Mičurinova (Potravin),Free,48.862497805,16.043850305
4299989,ParcelBox,True,2025-05-04T16:12:44.353,PBOX SZV Průmyslová (Železář),Free,49.872472194,14.887474194
4300160,ParcelBox,True,2025-05-03T09:12:43.08,PBOX DRE Husova (COOP),Free,50.365802194,14.961635
4300162,ParcelBox,True,2025-05-02T15:52:51.573,PBOX MNH Jiráskova (Areál),Free,50.520083305,14.982726888
4300364,ParcelBox,True,2025-05-04T17:32:42.82,PBOX UNL Hornická (OD Perla),Free,50.672728305,14.028696111
4300365,ParcelBox,True,2025-05-04T13:52:41.86,PBOX UNL Novosedlické (Potravin),Free,50.649778611,14.059344388
4300633,ParcelBox,True,2025-05-04T11:32:43.35,PBOX RNL 9.května (ČS MLM),Free,50.420598888,14.225871888
4300635,ParcelBox,True,2025-05-03T15:12:45.067,PBOX LON Říční (Areál),Free,50.359162194,13.813
4300639,ParcelBox,True,2025-05-04T13:32:42.35,PBOX BRC Lidická (Narita),Free,48.769722805,16.890478111
4300640,ParcelBox,True,2025-05-04T15:12:42.397,PBOX RZN Nerudova (Poezie),Free,49.458921888,18.143202194
4300736,ParcelBox,True,2025-05-04T16:52:47.817,PBOX LIB Londýnská (Dr.Wash),Free,50.776263111,15.036247194
4300737,ParcelBox,True,2025-05-04T07:52:41.91,PBOX CRA Nádražní (Delix),Free,50.814139388,14.955336694
4300749,ParcelBox,True,2025-05-04T10:12:44.54,PBOX KLE Žatecká (OC Kralo),Free,49.981986388,13.488724388
4300754,ParcelBox,True,2025-05-04T16:32:47.683,PBOX RKC Klostermannova (Autocent),Free,49.743196388,13.586078111
4300864,ParcelBox,True,2025-05-04T14:12:41.863,PBOX TRV Alešova (hřiště),Free,50.591233888,15.139234694
4300866,ParcelBox,True,2025-05-04T12:32:51.237,PBOX SPR Revoluční (Minitex),Free,50.701857194,14.803776111
4301177,ParcelBox,True,2025-05-04T10:32:49.073,PBOX BOS Nám. Dr.Sněti (Narita),Free,49.488643611,16.658912805
4301178,ParcelBox,True,2025-05-04T15:32:45.327,PBOX BRN Hradecká (D-Oil),Free,49.270777805,16.576089194
4301188,ParcelBox,True,2025-05-04T17:12:42.42,PBOX CBE Písecká (Potravin),Free,48.995138611,14.453635305
4301361,ParcelBox,True,2025-05-04T09:32:44.167,PBOX RSV Sušilovo námě (Enapo),Free,49.204885305,16.883948111
4301367,ParcelBox,True,2025-05-04T16:12:45.883,PBOX VNM Hutník (ZFP Jago),Free,48.954693305,17.392613305
4301465,ParcelBox,True,2025-05-04T17:12:42.807,PBOX PLZ Školní (Nábytek),Free,49.753941694,13.424529194
4301600,ParcelBox,True,2025-05-04T16:12:46.203,PBOX PRG E. Přemyslovny (Pošta),Free,49.965391694,14.383801888
4301601,ParcelBox,True,2025-05-04T17:32:44.133,PBOX KLA V Bažantnici (Bažantic),Free,50.131043305,14.137469694
4301605,ParcelBox,True,2025-05-04T12:32:52.06,PBOX OST Výškovická (Alexandr),Free,49.788832194,18.224863888
4301607,ParcelBox,True,2025-05-03T19:12:44.23,PBOX OST Závodní (Drogerie),Free,49.79416,18.265447805
4301608,ParcelBox,True,2025-05-04T17:32:44.22,PBOX OST Horní (Moravel),Free,49.786768888,18.257844388
4301819,ParcelBox,True,2025-05-02T10:53:41.917,PBOX STK Volyňská (U Terna),Free,49.251458611,13.911603888
4301820,ParcelBox,True,2025-05-04T16:52:49.097,PBOX CBE Dlouhá (Fitness),Free,48.989642805,14.456306888
4301872,ParcelBox,True,2025-05-03T14:32:49.747,PBOX PRG Hloubětínská (TJSlavoj),Free,50.100619694,14.533918611
4301990,ParcelBox,True,2025-05-04T10:52:45.453,PBOX BEN Křižíkova (Benea),Free,49.772174194,14.679438888
4301991,ParcelBox,True,2025-05-04T15:32:46.207,PBOX OST Tlapákova (Pivnice),Free,49.783081694,18.2599875
4301992,ParcelBox,True,2025-05-04T09:12:45.553,PBOX OST V. Jiříkovského (U Forman),Free,49.773978611,18.253068888
4301993,ParcelBox,True,2025-05-04T16:12:46.687,PBOX OST Horní (Orio),Free,49.779266388,18.253242194
4302006,ParcelBox,True,2025-05-03T19:32:48.193,PBOX VNL A.K.Bydžovské (Potravin),Free,49.181765611,14.695870305
4302007,ParcelBox,True,2025-05-04T16:52:49.417,PBOX TIV Dřínová (Potravin),Free,49.354376888,16.425147194
4302008,ParcelBox,True,2025-05-04T13:12:46.487,PBOX PSK Nádražní (Senwag),Free,49.303347194,14.14924
4302009,ParcelBox,True,2025-05-04T11:32:45.027,PBOX PSK Táborská (Ford),Free,49.314655305,14.162343111
4302351,ParcelBox,True,2025-05-04T06:52:53.313,PBOX KJV U sklepů (Koberce),Free,49.008478611,17.132011111
4302352,ParcelBox,True,2025-05-03T10:12:48.797,PBOX CBE Husova třída (Br.Tesco),Free,48.985625,14.459815305
4302353,ParcelBox,True,2025-05-04T15:52:47.023,PBOX CBE Suchovrb.nám. (Albert),Free,48.971080805,14.503715305
4302354,ParcelBox,True,2025-05-03T11:52:45.803,PBOX CBE Nádražní (Merkury),Free,48.972963888,14.486349388
4302450,ParcelBox,True,2025-05-04T16:52:49.75,PBOX RKE Vítězná (MVD),Free,48.925441388,17.159855611
4303354,ParcelBox,True,2025-05-04T11:32:45.387,PBOX DBY Hodonínská (MVD),Free,48.923769694,17.100439694
4303700,ParcelBox,True,2025-05-04T17:32:45.13,PBOX TEP Pražská (LIDL),Free,50.6335,13.847137805
4303701,ParcelBox,True,2025-05-03T17:32:45.37,PBOX TEP Březová (Laguna),Free,50.623458888,13.820161388
4303702,ParcelBox,True,2025-05-04T15:52:47.373,PBOX BOE Nádražní (LIDL),Free,49.147928888,17.002361388
4303820,ParcelBox,True,2025-05-04T16:12:47.433,PBOX BRN Karlova (parking),Free,49.213130805,16.645009194
4304055,ParcelBox,True,2025-05-04T17:12:44.28,PBOX PLZ Sousedská (OD AAA),Free,49.749354694,13.409730611
4304063,ParcelBox,True,2025-05-04T16:52:50.707,PBOX PRG Teplická (Cetin),Free,50.125416694,14.48556
4304064,ParcelBox,True,2025-05-04T16:12:47.607,PBOX PRG Mladobolesavská (Billa),Free,50.129566388,14.5416625
4304153,ParcelBox,True,2025-05-03T15:12:47.933,PBOX HUN Višňovce (Potravin),Free,49.318914694,17.477043888
4304154,ParcelBox,True,2025-05-04T09:32:45.927,PBOX KMZ Tovačovského (Seagull),Free,49.298095611,17.401093111
4304156,ParcelBox,True,2025-05-04T17:12:44.437,PBOX VNM Chaloupky (Rodina),Free,48.954399194,17.385305805
4304157,ParcelBox,True,2025-05-03T09:52:47.193,PBOX STB Hlavní (MVD),Free,48.973504694,17.083743305
4304388,ParcelBox,True,2025-05-04T14:32:47.833,PBOX PLZ Alej Svobody (Laverna),Free,49.767830611,13.364106388
4304389,ParcelBox,True,2025-05-04T17:12:44.523,PBOX PLZ Kaznějovská (Potravin),Free,49.775835305,13.373925805
4304398,ParcelBox,True,2025-05-02T13:32:54.817,PBOX JNH Václavská (Rataj),Free,49.132034388,15.003144194
4304399,ParcelBox,True,2025-05-04T14:32:48.007,PBOX OST Mjr.Nováka (Bowling),Free,49.7845975,18.2679625
4304400,ParcelBox,True,2025-05-04T17:32:45.81,PBOX OST Strmá (Ateliér),Free,49.834269194,18.252723888
4304401,ParcelBox,True,2025-05-04T16:12:48.007,PBOX OST Plzeňská (Dakota),Free,49.782867805,18.246478111
4304402,ParcelBox,True,2025-05-04T15:52:48.127,PBOX BHM Čáslavská (Apollo),Free,49.9039725,18.353351388
4304405,ParcelBox,True,2025-05-04T15:12:45.053,PBOX CBE Husova třída (Hl.brána),Free,48.978560611,14.461203111
4304406,ParcelBox,True,2025-05-03T17:32:46.123,PBOX LNL Průběžná (Manola),Free,50.208940972,14.844806777
4305104,ParcelBox,True,2025-05-04T16:52:51.37,PBOX PRG Vršní (Katastr),Free,50.124945805,14.454418305
4305105,ParcelBox,True,2025-05-04T11:12:46.497,PBOX PRG Hábova (Paprsek),Free,50.046516111,14.311289388
4305106,ParcelBox,True,2025-05-04T15:32:47.697,PBOX PRG Klapkova (Admira),Free,50.12935,14.455171388
4305115,ParcelBox,True,2025-05-04T17:12:45.04,PBOX VDY Doktora Hajné (Tabák),Free,49.147815611,14.181133111
4305117,ParcelBox,True,2025-05-03T18:12:49.263,PBOX PSK Hradiště (Potravin),Free,49.298851888,14.123318611
4305275,ParcelBox,True,2025-05-04T12:32:54.507,PBOX OLO Rooseveltova (Janták),Free,49.580681888,17.256230305
4305356,ParcelBox,True,2025-05-04T17:12:45.287,PBOX PRG Náchodská (EGLO),Free,50.113648888,14.600321111
4305358,ParcelBox,True,2025-05-04T16:32:51.437,PBOX RCY Pod Lihovarem (Plyn),Free,49.997135,14.658551111
4305359,ParcelBox,True,2025-05-04T16:32:51.467,PBOX PRG Na Průhonu (Tenis),Free,50.139781111,14.431491888
4305360,ParcelBox,True,2025-05-04T16:12:48.793,PBOX KNV Havlíčkova (park),Free,50.240476694,14.313561388
4305369,ParcelBox,True,2025-05-03T17:32:46.757,PBOX CLP Hrnčířská (AC),Free,50.681093305,14.5368875
4305370,ParcelBox,True,2025-05-04T17:32:46.663,PBOX PRG Kladenská (DanceTým),Free,50.095096888,14.355180805
4305769,ParcelBox,True,2025-05-04T14:32:48.93,PBOX JRV U sauny (Invest),Free,50.501798888,13.450295611
4305870,ParcelBox,True,2025-05-04T15:52:49.117,PBOX CHM Pod Strážiště (LIDL),Free,50.476056111,13.409550805
4305871,ParcelBox,True,2025-05-04T16:52:52.333,PBOX OST U Stadiónu (LIDL),Free,49.834289194,18.263816
4306258,ParcelBox,True,2025-05-04T14:52:44.07,PBOX NSR Nové Strašecí (U Penny),Free,50.157231111,13.894718611
4307280,ParcelBox,True,2025-05-04T16:52:52.803,PBOX OLO tř. Míru (LIDL),Free,49.597356111,17.235286694
4307389,ParcelBox,True,2025-05-04T13:32:47,PBOX UHB Dolní Valy (4shop),Free,49.024540805,17.650816888
4307396,ParcelBox,True,2025-05-03T09:32:49.533,PBOX CNC Kozelkova (Sokol),Free,50.157761388,15.459732805
4307397,ParcelBox,True,2025-05-04T11:12:48.097,PBOX RAK Plzeňská (Jysk),Free,50.091344694,13.725846111
4307402,ParcelBox,True,2025-05-03T10:52:46.467,PBOX RPT Palackého (Šindler),Free,49.600485,13.870061694
4307892,ParcelBox,True,2025-05-04T14:52:44.683,PBOX POE V Zámku (Helping),Free,49.209032194,16.791551388
4307977,ParcelBox,True,2025-05-04T14:52:44.78,PBOX HDN Masaryk. Nám. (OD IRO),Free,48.850175305,17.129487194
4307978,ParcelBox,True,2025-05-04T14:32:50.173,PBOX SZE Skalická (Morea),Free,48.889794388,17.293788111
4308035,ParcelBox,True,2025-05-04T16:12:50.497,PBOX SKC Smetanova (COOP),Free,49.846671111,15.9953425
4308174,ParcelBox,True,2025-05-04T16:32:52.95,PBOX MLB Dukelská (KD),Free,50.413606388,14.911213111
4308175,ParcelBox,True,2025-05-04T14:52:44.957,PBOX MLB Na Radouči (COOP),Free,50.43129,14.90631
4308378,ParcelBox,True,2025-05-03T09:12:48.583,PBOX CHR Palackého tř. (COOP),Free,49.946849694,15.791610805
4308379,ParcelBox,True,2025-05-03T12:32:44.243,PBOX HLN Družstevní (COOP),Free,49.764550611,15.919116888
4308380,ParcelBox,True,2025-05-04T17:32:48.02,PBOX KOL Pražská (LIDL),Free,50.030920805,15.183215
4308525,ParcelBox,True,2025-05-04T16:52:54.077,PBOX PRG Nár. Hrdinů (Camping),Free,50.088159194,14.583666888
4308527,ParcelBox,True,2025-05-04T15:52:51.043,PBOX CBE K.Štěcha (Trefa),Free,48.986931888,14.4380825
4309606,ParcelBox,True,2025-05-04T14:52:45.517,PBOX TBR Helsinská (Tiskárna),Free,49.385425,14.688111388
4309734,ParcelBox,True,2025-05-04T15:32:50.47,PBOX PRG Pešlova (Skladuj),Free,50.111978111,14.501881388
4309735,ParcelBox,True,2025-05-04T14:52:45.573,PBOX BHD Tyršova (Potravin),Free,50.157612805,14.185896111
4310463,ParcelBox,True,2025-05-04T11:12:49.453,PBOX PCE Pražská (Billa),Free,50.021328111,15.730035805
4310464,ParcelBox,True,2025-05-04T17:12:47.637,PBOX ZNS Okružní (COOP),Free,49.562496888,15.93036
4310867,ParcelBox,True,2025-05-04T14:52:45.847,PBOX FDM Frýdlantská (Riviéra),Free,49.671386111,18.346916888
4310870,ParcelBox,True,2025-05-04T12:32:57.137,PBOX FDM Na Příkopě (OC Frýda),Free,49.680716888,18.348212194
4310872,ParcelBox,True,2025-05-04T13:32:48.547,PBOX KAR Kosmonautů (Gastrono),Free,49.850909194,18.556824194
4310873,ParcelBox,True,2025-05-03T10:32:54.78,PBOX HRC Opavská (Špacír),Free,49.873798888,17.876404388
4310874,ParcelBox,True,2025-05-03T19:52:46.56,PBOX ZLN Mokrá II (ofix),Free,49.239936888,17.652786888
4311149,ParcelBox,True,2025-05-04T17:32:49.063,PBOX MST Mostecká (Vtelno),Free,50.488749694,13.671854194
4311174,ParcelBox,True,2025-05-04T14:52:46.183,PBOX OLO Náves Svobody (Potravin),Free,49.571436694,17.294638611
4311175,ParcelBox,True,2025-05-04T14:12:47.563,PBOX SNK Nádražní (Breno),Free,49.724149694,17.292028305
4311349,ParcelBox,True,2025-05-04T09:52:47.043,PBOX ZLN Tř.T.Bati (LIDL),Free,49.21339,17.614718888
4311411,ParcelBox,True,2025-05-04T13:12:51.643,PBOX LTN J. Sigmunda (Beran),Free,49.558098611,17.141490305
4311412,ParcelBox,True,2025-05-04T17:12:48.217,PBOX PSV Martinákova (Optimark),Free,49.479095611,17.108549388
4311509,ParcelBox,True,2025-05-04T13:52:48.193,PBOX ZLN Štefánikova (REVMAVIT),Free,49.224336111,17.689957194
4311513,ParcelBox,True,2025-05-03T18:32:46.69,PBOX BLA Nádražní (ČAD),Free,49.353234694,16.649281388
4311709,ParcelBox,True,2025-05-04T16:52:55.137,PBOX PSV Anenská (LIDL),Free,49.470003888,17.09019
4323893,ParcelBox,True,2025-05-03T20:52:54.297,PBOX ZLN Křiby (Přerovan),Free,49.240354694,17.6654425
4323894,ParcelBox,True,2025-05-04T11:32:49.9,PBOX CHB Wolkerova (IQ Wash),Free,50.08184,12.381101694
4323895,ParcelBox,True,2025-05-04T10:52:51.203,PBOX SME Masarykova (Potravin),Free,50.066477805,15.852907805000001
4323897,ParcelBox,True,2025-05-04T04:32:46.283,PBOX OLO Pasteurova (Senimo),Free,49.598991888,17.272026111
4324123,ParcelBox,True,2025-05-04T13:12:52.097,PBOX LML Sokolovská (LIDL),Free,49.880625611,16.294572805
4324124,ParcelBox,True,2025-05-04T12:12:41.573,PBOX SUK Lidická (Slevněnk),Free,49.9647625,16.9861
4324575,ParcelBox,True,2025-05-04T13:12:52.163,PBOX BON Švermova,Free,49.95805,14.051508111
4324910,ParcelBox,True,2025-05-04T17:32:49.987,PBOX PRG Lhotecká (LIDL),Free,50.015425,14.425329694
4325173,ParcelBox,True,2025-05-03T09:12:50.723,PBOX THS Budovatelská (Terno),Free,48.839963611,14.642819388
4325178,ParcelBox,True,2025-05-04T16:52:55.597,PBOX CBE Pražská (Jednota),Free,48.983993888,14.470316888
4325195,ParcelBox,True,2025-05-04T17:12:49.103,PBOX TNV Orlická (Terno),Free,49.217605611,14.418699194
4325197,ParcelBox,True,2025-05-04T16:52:55.677,PBOX SSE Nádražní (U Pepco),Free,49.237373611,13.524475305
4326170,ParcelBox,True,2025-05-04T15:32:52.15,PBOX MST V. Nejedlého (Tržnice),Free,50.4980325,13.639023111
4326269,ParcelBox,True,2025-05-04T15:12:49.297,PBOX PRG 5. Května (OMV),Free,50.051227194,14.446468611
4326270,ParcelBox,True,2025-05-04T14:52:47.277,PBOX OLO Dol.Hejčínská (OMV),Free,49.601856111000004,17.243555
4326271,ParcelBox,True,2025-05-03T10:52:50.317,PBOX BRN Heršpická (OMV),Free,49.174663611,16.601846694
4326450,ParcelBox,True,2025-05-04T08:52:50.713,PBOX CLP Antonína Sovy (Obuv KLM),Free,50.690486888,14.526229694
4326981,ParcelBox,True,2025-05-04T15:32:52.77,PBOX SVN Horní Lán (Terno),Free,49.5751675,17.231497805
4327083,ParcelBox,True,2025-05-04T13:12:53.187,PBOX PRG Veltruská (BOS),Free,50.120975,14.493910805
4327084,ParcelBox,True,2025-05-03T21:32:55.163,PBOX PSV Vrahovická (Kondáš),Free,49.4766025,17.135623888
4327795,ParcelBox,True,2025-05-04T17:12:50.407,PBOX PRG Ďáblická (Avant),Free,50.131335805,14.480471388
4327801,ParcelBox,True,2025-05-04T16:52:56.983,PBOX BRN Křenová (Nolatino),Free,49.191743305,16.618851111
4327805,ParcelBox,True,2025-05-04T09:52:48.87,PBOX SMY Bavlnářská (SBD),Free,50.607171694,15.328404194
4328204,ParcelBox,True,2025-05-04T17:12:50.567,PBOX FDM Heydukova (KD),Free,49.690794388,18.341784388
4328205,ParcelBox,True,2025-05-04T14:12:49.55,PBOX OST Za Ještěrkou (Ještěrka),Free,49.797094694,18.358622805
4328206,ParcelBox,True,2025-05-04T16:32:56.657,PBOX OST Sokolská Tř. (Vod.svět),Free,49.844945611,18.289531111
4328207,ParcelBox,True,2025-05-04T12:52:52.653,PBOX JCN L. Janáčka (Potravin),Free,50.442549194,15.3569075
4328324,ParcelBox,True,2025-05-03T13:12:46.937,PBOX DEC Studniční (Boletice),Free,50.741373888,14.192821888
4328327,ParcelBox,True,2025-05-04T17:12:50.777,PBOX CBE M. Horákové (OC Dvory),Free,48.982090611,14.441843305
4328328,ParcelBox,True,2025-05-04T16:52:57.227,PBOX CKV Sídl. Plešivec (COOP),Free,48.8018,14.310303111
4328609,ParcelBox,True,2025-05-04T11:12:52.257,PBOX CHB Evropská (IQ Wash),Free,50.073313611,12.374040805
4328610,ParcelBox,True,2025-05-03T17:12:51.56,PBOX ASH Chebská (IQ Wash),Free,50.213569194,12.199983111
4328615,ParcelBox,True,2025-05-04T15:12:50.783,PBOX NPA Husitská (Drogerie),Free,50.486944194,15.512405611
4328617,ParcelBox,True,2025-05-04T16:12:54.51,PBOX TRU Horská (Veterina),Free,50.577894194,15.894254194
4328619,ParcelBox,True,2025-05-03T13:32:51.713,PBOX CHR Topolská (Home st),Free,49.951013888,15.816274194
4328620,ParcelBox,True,2025-05-04T12:12:43.387,PBOX LIB Puškinova (Potravin),Free,50.725793611,15.040403305
4328858,ParcelBox,True,2025-05-03T13:12:47.33,PBOX BON Škroupova (Surtep),Free,49.965649388,14.083602194
4329434,ParcelBox,True,2025-05-04T15:52:54.297,PBOX CKE Toušeňská (LIDL),Free,50.154801694,14.746195611000001
4329533,ParcelBox,True,2025-05-04T11:52:54.07,PBOX ZTC nám. Kruhové (BUS Nádr),Free,50.327589388,13.546361888
4329547,ParcelBox,True,2025-05-03T13:12:47.78,PBOX JNH sídl. Vajgar (COOP),Free,49.140245611,15.017499694
4329548,ParcelBox,True,2025-05-03T17:12:52.11,PBOX JNH sídl.U Nádr. (COOP),Free,49.152379194,15.006714694
4329721,ParcelBox,True,2025-05-04T16:32:57.593,PBOX TIV Za Mlýnem (LIDL),Free,49.341594194,16.417727805
4329728,ParcelBox,True,2025-05-04T10:52:53.907,PBOX HKR K Sokolovně (SP Pouch),Free,50.227130805,15.844578888000001
4329733,ParcelBox,True,2025-05-04T14:12:50.903,PBOX JIH Rantířovská (Terno),Free,49.394966388,15.566918611
4329957,ParcelBox,True,2025-05-04T16:32:57.91,PBOX BRN Sedláčkova (IQ Wash),Free,49.202060611,16.668476694
4329960,ParcelBox,True,2025-05-04T12:52:54.173,PBOX HKR V. Nejedlého (Slávie),Free,50.210733111,15.844903111
4329962,ParcelBox,True,2025-05-03T14:53:01.163,PBOX HKR Kuklenská (Hřiště),Free,50.201239694,15.808813888
4330042,ParcelBox,True,2025-05-03T21:12:57.05,PBOX ZLN Vršava (hospoda),Free,49.241181388,17.688709388
4330055,ParcelBox,True,2025-05-04T14:12:51.24,PBOX PRG Zenklova (Car Wash),Free,50.114187194,14.471540305
4330709,ParcelBox,True,2025-05-04T17:32:53.107,PBOX PRG Za obec.úřade (Sokol),Free,50.037176111,14.447829694
4330724,ParcelBox,True,2025-05-04T16:52:58.83,PBOX BRN Lidická (Telchar),Free,49.202756694,16.606883888
4330841,ParcelBox,True,2025-05-04T13:52:51.96,PBOX PRG Lodžská (LIDL),Free,50.130642,14.418957
4330855,ParcelBox,True,2025-05-04T17:32:53.333,PBOX BRN Palackého tř. (JK ubyt.),Free,49.229742805,16.592185
4330857,ParcelBox,True,2025-05-04T11:12:53.843,PBOX OLO Nedvědova (Endyrol),Free,49.581256388,17.2474275
4330858,ParcelBox,True,2025-05-04T16:52:59.047,PBOX PRV U Pošty (Lékárna),Free,49.465525805,17.436623111
4331134,ParcelBox,True,2025-05-04T15:12:52.363,PBOX PRG K Hájům (Office),Free,50.055816111,14.323956694
4331135,ParcelBox,True,2025-05-04T15:12:52.393,PBOX PRG Osecká (FKChabry),Free,50.147563305,14.448346694
4331550,ParcelBox,True,2025-05-04T16:12:56.453,PBOX PRG Tlumačovská (Peugeot),Free,50.039569194,14.331663111
4331552,ParcelBox,True,2025-05-04T16:52:59.283,PBOX PRG Budovatelská (EKOTEZ),Free,50.123717805,14.566768305
4331762,ParcelBox,True,2025-05-04T16:32:58.88,PBOX PRG Donovalská (Medovník),Free,50.035514694,14.500011388
4331765,ParcelBox,True,2025-05-04T17:32:53.927,PBOX PCE Lidmily Malé (Poliklin),Free,50.041383611,15.806599388
4331766,ParcelBox,True,2025-05-04T10:32:59.09,PBOX NMM Dukelská (Potravin),Free,50.353748305,16.1543275
4331770,ParcelBox,True,2025-05-04T16:12:56.83,PBOX PLZ Kaznějovská (OC Orlík),Free,49.780162805,13.375835
4331773,ParcelBox,True,2025-05-04T15:52:56.157,PBOX PLZ Lidická (OC Gera),Free,49.767389194,13.373061388
4331775,ParcelBox,True,2025-05-04T12:33:03.073,PBOX PLZ Žlutická (OC Remus),Free,49.776086888,13.3608725
4332117,ParcelBox,True,2025-05-02T19:52:50.987,PBOX TEP Hrázní (Řehola),Free,50.64914,13.835261388
4332118,ParcelBox,True,2025-05-04T16:32:59.307,PBOX SPC Nerudova,Free,49.6965925,13.474836388
4334117,ParcelBox,True,2025-05-04T15:32:56.737,PBOX KMZ Slovan. nám. (Prior),Free,49.290737805,17.395584388
4334121,ParcelBox,True,2025-05-04T17:32:54.373,PBOX PRG Xaveriova (DTJ),Free,50.063988611,14.398240305
4334123,ParcelBox,True,2025-05-04T16:53:00.097,PBOX PRG Čakovická (VÚ a SVP),Free,50.118523888,14.505098111
4334124,ParcelBox,True,2025-05-04T15:32:56.84,PBOX PRG Moravanů (TJ Sokol),Free,50.078473111,14.330442805
4334125,ParcelBox,True,2025-05-04T17:12:53.973,PBOX PRG Světská (NaHrádku),Free,50.111097805,14.556586694
4334610,ParcelBox,True,2025-05-03T08:52:55.397,PBOX RMK V podhájí (HM),Free,50.947326888,14.546248305
4334611,ParcelBox,True,2025-05-04T17:32:54.61,PBOX UHE Sadova (COOP),Free,49.058064388,17.479790805
4334614,ParcelBox,True,2025-05-03T21:52:54.607,PBOX OST Poděbradova (Poděbrad),Free,49.837093305,18.283279694
4334624,ParcelBox,True,2025-05-04T16:53:00.473,PBOX BRC 17. Listopadu (KD),Free,48.757593111,16.884211888
4334643,ParcelBox,True,2025-05-04T09:12:56.673,PBOX KVA Jáchymovská (Zastávka),Free,50.24442,12.875396694
4334644,ParcelBox,True,2025-05-04T14:52:51.723,PBOX PLZ Žlutická (COOP),Free,49.779549194,13.360736694
4334727,ParcelBox,True,2025-05-04T11:32:55.683,PBOX PSK Burketova (Ryb.pot.),Free,49.309158111,14.132361694
4334731,ParcelBox,True,2025-05-04T15:52:57.13,PBOX BHM Bezručova (Barvy),Free,49.892834194,18.361458888
4335703,ParcelBox,True,2025-05-04T14:32:57.96,PBOX MLK Pražská (Ret.Park),Free,50.3421825,14.489886888000001
4336639,ParcelBox,True,2025-05-04T09:32:55.54,PBOX LME Stránského (Pramen),Free,50.536631111,14.120308305
4336748,ParcelBox,True,2025-05-04T14:52:52.307,PBOX NHD Okružní (LIDL),Free,50.127376111,14.710338305
4336749,ParcelBox,True,2025-05-04T17:32:55.51,PBOX PRG Na Baních (LIDL),Free,49.963600305,14.381284194
4336750,ParcelBox,True,2025-05-04T13:32:54.81,PBOX OST Petra Křičky (Budoucno),Free,49.8281225,18.2745075
4336751,ParcelBox,True,2025-05-04T16:12:58.54,PBOX OST Švédská (Budoucno),Free,49.851338305,18.302883611
4336752,ParcelBox,True,2025-05-04T16:53:01.373,PBOX SBC Ledenická (LIDL),Free,48.959730305,14.515855611
