id,accessPointType,pickupEnabled,lastChange,name,capacityStatus,latitude,longitude
4440396,AlzaBox,False,2025-04-26T04:35:17.413,ABOX PRG Opatovská (Opatovsk),Unknown,50.02525,14.516091
4440400,AlzaBox,False,2025-04-26T04:35:17.62,ABOX KME Ringhoff. nám.,Unknown,49.90438,14.587743
4440407,AlzaBox,False,2025-04-26T04:35:17.923,ABOX PRG Ďáblická (Valmont),Unknown,50.16039,14.484635
4440408,AlzaBox,False,2025-04-26T04:35:17.98,ABOX SNE Revoluční (Billa),Unknown,49.946358,14.670660999999999
4440410,AlzaBox,False,2025-04-26T04:35:18.07,ABOX LTV U Autodílen (Sportisi),Unknown,50.59219,13.604803
4440412,AlzaBox,False,2025-04-26T04:35:18.15,ABOX UVL nám. Svobody,Unknown,50.074833,14.717528
4440413,AlzaBox,False,2025-04-26T04:35:18.247,ABOX SNK ČSA (Hruška),Unknown,49.72907,17.297594
4440415,AlzaBox,False,2025-04-26T04:35:18.303,ABOX HDE Šumavská (Coop),Unknown,49.325195,13.707662
4440416,AlzaBox,False,2025-04-26T04:35:18.343,ABOX CKO 5. května (Konzum),Unknown,50.476154,16.08901
4440419,AlzaBox,False,2025-04-26T04:35:18.513,ABOX CTV Chotíkov (Globus),Unknown,49.777805,13.347833
4440423,AlzaBox,False,2025-04-26T04:35:18.713,ABOX JIH Okružní (OMV),Unknown,49.406223,15.591528
4440425,AlzaBox,False,2025-04-26T04:35:18.787,ABOX PRG Plzeňská (OMV),Unknown,50.069805,14.360389
4440426,AlzaBox,False,2025-04-26T04:35:18.87,ABOX PRG U Cukrovaru (Billa),Unknown,50.152576,14.590081
4440427,AlzaBox,False,2025-04-26T04:35:18.91,ABOX SNS Zámecká (Vinofol),Unknown,49.66819,15.409844
4440429,AlzaBox,False,2025-04-26T04:35:19.043,ABOX PRG Kutnohorská (Dragon),Unknown,50.066589,14.549754
4440432,AlzaBox,False,2025-04-26T04:35:19.263,ABOX PSV Janáčkova,Unknown,49.472614,17.128832
4440441,AlzaBox,False,2025-04-28T21:20:05.197,ABOX CHB Májová (Norma),Unknown,50.07835,12.375666
4440446,AlzaBox,False,2025-04-26T04:35:19.817,ABOX HKR Akademika Bedrn (OMV),Unknown,50.217945,15.833556
4440447,AlzaBox,False,2025-04-28T21:20:05.253,ABOX BJZ 5. května (KB),Unknown,50.287064,14.828812
4440451,AlzaBox,False,2025-04-26T04:35:20.013,ABOX SUB Špitálská (Pepco),Unknown,49.1507,16.867221999999998
4440457,AlzaBox,False,2025-04-28T21:20:05.387,ABOX TNC Frýdecká (Tesco),Unknown,49.675793,18.66156
4440464,AlzaBox,False,2025-04-26T04:35:20.53,ABOX MLO nám. E. Beneše (Coop),Unknown,49.44961,14.359824
4440465,AlzaBox,False,2025-04-28T21:20:05.467,ABOX TUC Ke Kopanině (Outlet),Unknown,50.125557,14.281139
4440470,AlzaBox,False,2025-04-28T21:20:05.973,ABOX PRG Karlovarská,Unknown,50.07656,14.305449
4440472,AlzaBox,False,2025-04-26T04:35:20.947,ABOX PSK Nábřeží Máje (Coop),Unknown,49.312904,14.145809
4440480,AlzaBox,False,2025-04-26T04:35:21.357,ABOX PRG Na Florenci (Florenti),Unknown,50.08901,14.434846
4440484,AlzaBox,False,2025-04-26T04:35:21.607,ABOX PAE Krumlovská (Kaufland),Unknown,49.009346,14.000317
4440486,AlzaBox,False,2025-04-28T21:20:06.297,ABOX PRG Pobřežní,Unknown,50.09311,14.441472
4440487,AlzaBox,False,2025-04-28T21:20:06.333,ABOX PRG Olbrachtova (KFC),Unknown,50.04525,14.447972
4440488,AlzaBox,False,2025-04-28T21:20:06.38,ABOX VPP Kladenská (Potravin),Unknown,50.160084,14.310278
4440491,AlzaBox,False,2025-04-28T21:20:06.46,ABOX UHE Maršála Malin. (Tesco),Unknown,49.06205,17.468185
4440492,AlzaBox,False,2025-04-28T21:20:06.497,ABOX PRG Chlumecká,Unknown,50.108217194,14.586220111
4440493,AlzaBox,False,2025-04-26T04:35:22.09,ABOX MNH V. Nejedlého (Vendo),Unknown,50.516678,14.973186
4440501,AlzaBox,False,2025-04-28T21:20:06.753,ABOX HKR Labská kotlina (Hruška),Unknown,50.207916,15.820583
4440503,AlzaBox,False,2025-04-28T21:20:06.853,ABOX SSE Lerchova (Coop),Unknown,49.230316,13.515628
4440509,AlzaBox,False,2025-04-28T21:20:07.083,ABOX KOL nám. Republiky (Billa),Unknown,50.027737,15.197155
4440510,AlzaBox,False,2025-04-28T21:20:07.157,ABOX HKR M. Horákové (Albert),Unknown,50.18557,15.846802
4440512,AlzaBox,False,2025-04-28T21:20:07.193,ABOX UHT Pražská,Unknown,50.087376,14.142453
4440515,AlzaBox,False,2025-04-28T21:20:07.327,ABOX PRG Vršovická,Unknown,50.067467,14.4623
4440518,AlzaBox,False,2025-04-28T21:20:07.45,ABOX PRG Pod kaštany,Unknown,50.097885,14.405114
4440520,AlzaBox,False,2025-04-28T21:20:07.553,ABOX DBS Mírové náměstí (Řeznictv),Unknown,49.782486,14.17224
4440521,AlzaBox,False,2025-04-28T21:20:07.597,ABOX FDT Hejnická (PREMO),Unknown,50.919277,15.081342
4440523,AlzaBox,False,2025-04-28T21:20:07.65,ABOX JRY Pražská,Unknown,50.118145,14.696581
4440524,AlzaBox,False,2025-04-28T21:20:07.74,ABOX BRN Hněvkovského (VÚSH),Unknown,49.168957,16.626957
4440526,AlzaBox,False,2025-04-28T21:20:10.493,ABOX PRG Na Úlehli,Unknown,50.04675,14.461167
4440527,AlzaBox,False,2025-04-28T21:20:10.547,ABOX SLY Třebízského (Sokol),Unknown,50.233513,14.080122
4440528,AlzaBox,False,2025-04-28T21:20:10.587,ABOX PRG Formanská,Unknown,50.014248,14.5457
4440532,AlzaBox,False,2025-04-28T21:20:10.727,ABOX PBM Polit. vězňů (Potravin),Unknown,49.677917,13.992141
4440539,AlzaBox,False,2025-04-28T21:20:11.283,ABOX ZNY U Jezera (Sk Sokol),Unknown,49.96294,14.48081
4440546,AlzaBox,False,2025-04-28T21:20:19.103,ABOX SUB Křenovická (Slavkov),Unknown,49.152527,16.864164
4440551,AlzaBox,False,2025-04-28T21:20:19.277,ABOX CMK Chloumecká (U Čapoše),Unknown,50.371494,14.497778
4440552,AlzaBox,False,2025-04-28T21:20:19.31,ABOX PRG Italská (Churchil),Unknown,50.084717,14.439861
4440556,AlzaBox,False,2025-04-28T21:20:19.413,ABOX SJE 9. května,Unknown,50.110626,14.67981
4440557,AlzaBox,False,2025-04-28T21:20:19.477,ABOX PRG Závišova (Alexis),Unknown,50.067413,14.437499
4440563,AlzaBox,False,2025-04-28T21:20:19.667,ABOX BRN Libušina tř. (Teta),Unknown,49.194283,16.53948
4440565,AlzaBox,False,2025-04-28T21:20:19.74,ABOX PRG V. Sedláčka,Unknown,50.04658,14.456976
4440566,AlzaBox,False,2025-04-28T21:20:19.767,ABOX PTE Souběžná (MŠ),Unknown,50.05182,14.171666
4440568,AlzaBox,False,2025-04-28T21:20:19.833,ABOX PRG Suchdolská,Unknown,50.13481,14.383142
4440569,AlzaBox,False,2025-04-28T21:20:19.863,ABOX PRG Hybernská,Unknown,50.08733,14.431518
4440571,AlzaBox,False,2025-04-28T21:20:19.917,ABOX KNB Neratovická,Unknown,50.229294,14.572832
4440573,AlzaBox,False,2025-04-28T21:20:19.973,ABOX PLZ Sokolovská,Unknown,49.771942,13.369986
4440575,AlzaBox,False,2025-04-28T21:20:20.097,ABOX BRN Tvarožná (OMV),Unknown,49.18437,16.758945
4440578,AlzaBox,False,2025-04-28T21:20:20.213,ABOX STZ Spojovací,Unknown,49.19988,15.88978
4440582,AlzaBox,False,2025-04-28T21:20:20.35,ABOX PRG Radlická (ČSOB),Unknown,50.05807,14.388651
4440583,AlzaBox,False,2025-04-28T21:20:20.36,ABOX MLK Českolipská,Unknown,50.374535,14.466581
4440586,AlzaBox,False,2025-04-28T21:20:20.48,ABOX PLZ Sušická (Coop),Unknown,49.73165,13.420468
4440591,AlzaBox,False,2025-04-28T21:20:20.637,ABOX PRG Na Beránce,Unknown,50.10062,14.364483
4440594,AlzaBox,False,2025-04-28T21:20:20.737,ABOX PRG U Továren (Jubel),Unknown,50.05619,14.539247
4440598,AlzaBox,False,2025-04-28T21:20:20.853,ABOX BON Konečná,Unknown,49.95229,14.044511
4440600,AlzaBox,False,2025-04-28T21:20:20.947,ABOX MSE Nová,Unknown,50.198975,14.519404
4440608,AlzaBox,False,2025-04-28T21:20:21.197,ABOX BRN Juliánovské nám (Enapo),Unknown,49.19136,16.65429
4440609,AlzaBox,False,2025-04-28T21:20:21.223,ABOX PRG Podolská,Unknown,50.059086,14.421054999999999
4440610,AlzaBox,False,2025-04-28T21:20:21.25,ABOX MST U Stadionu,Unknown,50.50879,13.647321999999999
4440613,AlzaBox,False,2025-04-28T21:20:21.363,ABOX CBD Podskalí (Stavebni),Unknown,50.071285,14.859498
4440615,AlzaBox,False,2025-04-28T21:20:21.433,ABOX CNE Karlštejnská,Unknown,49.959145,14.322225
4440619,AlzaBox,False,2025-04-28T21:20:28.237,ABOX PRG Jug. partyzánů (ČVUT),Unknown,50.104225,14.394287
4440622,AlzaBox,False,2025-04-28T21:20:28.343,ABOX PRG Za Dvorem (Potravin),Unknown,50.01879,14.462699
4440623,AlzaBox,False,2025-04-28T21:20:28.373,ABOX PRG Pekařská,Unknown,50.05463,14.350881
4440624,AlzaBox,False,2025-04-28T21:20:28.407,ABOX PRG Vídeňská (IKEM),Unknown,50.02167,14.46252
4440625,AlzaBox,False,2025-04-28T21:20:28.447,ABOX PRG Opálkova,Unknown,50.12702,14.467867
4440627,AlzaBox,False,2025-04-28T21:20:28.49,ABOX PRG Dlabačov,Unknown,50.086426,14.385944
4440630,AlzaBox,False,2025-04-28T21:20:28.62,ABOX ZLN Okružní (Panorama),Unknown,49.23336,17.659582
4440631,AlzaBox,False,2025-04-28T21:20:28.66,ABOX KLA Ukrajinská (Coop),Unknown,50.129894,14.129069
4440632,AlzaBox,False,2025-04-28T21:20:28.67,ABOX STO Školní (Coop),Unknown,50.146687,13.952815
4440634,AlzaBox,False,2025-04-28T21:20:28.763,ABOX PSV Dukelská brána,Unknown,49.472267,17.113506
4440635,AlzaBox,False,2025-04-28T21:20:28.803,ABOX OLO 8. května (Moritz),Unknown,49.594765,17.250153
4440637,AlzaBox,False,2025-04-28T21:20:28.867,ABOX KNB U Pošty (Pošta),Unknown,50.223656,14.586665
4440641,AlzaBox,False,2025-04-28T21:20:29.017,ABOX PRG Žitavského (Poliklin),Unknown,49.973873,14.395314
4440642,AlzaBox,False,2025-04-28T21:20:29.02,ABOX PRG Branišovská,Unknown,49.97226,14.43364
4440644,AlzaBox,False,2025-04-28T21:20:29.127,ABOX CTY Severní,Unknown,50.05093,14.259317
4440645,AlzaBox,False,2025-04-28T21:20:29.16,ABOX PRG Bohdanečská (Úřad MČ),Unknown,50.144016,14.577334
4440649,AlzaBox,False,2025-04-28T21:20:29.3,ABOX BRN Cejl,Unknown,49.199818,16.626387
4440650,AlzaBox,False,2025-04-28T21:20:29.31,ABOX BRN Merhautova,Unknown,49.216805,16.628407
4440651,AlzaBox,False,2025-04-28T21:20:29.367,ABOX RCY U Mostu,Unknown,49.991642,14.667783
4440652,AlzaBox,False,2025-04-28T21:20:29.377,ABOX LNL Na Mlíčníku,Unknown,50.198524,14.85228
4440656,AlzaBox,False,2025-04-28T21:20:29.567,ABOX LDE Pražská,Unknown,49.997555,14.160754
4440660,AlzaBox,False,2025-04-28T21:20:29.72,ABOX CBE Husova tř. (Kaufland),Unknown,48.99015,14.44876
4440663,AlzaBox,False,2025-04-28T21:20:29.827,ABOX PBM Seifertova,Unknown,49.676365,14.000176
4440665,AlzaBox,False,2025-04-28T21:20:29.87,ABOX HOV Holoubkov (Coop),Unknown,49.775063,13.69126
4440667,AlzaBox,False,2025-04-28T21:20:29.993,ABOX MST Chomutovská,Unknown,50.515484,13.643444
4440669,AlzaBox,False,2025-04-28T21:20:30.137,ABOX ZNS Brněnská,Unknown,49.555965,15.949722
4440672,AlzaBox,False,2025-04-28T21:20:30.237,ABOX CSV K. Čermáka (Penny),Unknown,49.90759,15.393858
4440676,AlzaBox,False,2025-04-28T21:20:30.373,ABOX SLA Brněnská,Unknown,49.169003,16.714497
4440677,AlzaBox,False,2025-04-28T21:20:30.423,ABOX NBR T.G.Masaryka,Unknown,50.757442,14.555581
4440679,AlzaBox,False,2025-04-28T21:20:30.493,ABOX PRG Kostelní,Unknown,50.09739,14.42282
4440680,AlzaBox,False,2025-04-28T21:20:30.5,ABOX TBK Jihlavská,Unknown,49.176697,16.506823
4440685,AlzaBox,False,2025-04-28T21:20:30.697,ABOX PRG Mezi Lány (Motel),Unknown,50.05147,14.368792
4440687,AlzaBox,False,2025-04-28T21:20:30.783,ABOX PHV Pražská,Unknown,49.440006,15.210955
4440688,AlzaBox,False,2025-04-28T21:20:30.82,ABOX PRG Bukolská (Slovan),Unknown,50.130264,14.433499
4440689,AlzaBox,False,2025-04-28T21:20:30.833,ABOX PRG Slavětínská (Potravin),Unknown,50.09164,14.668071
4440690,AlzaBox,False,2025-04-28T21:20:30.89,ABOX JIH Pelhřimovská (AVENTIN),Unknown,49.394184,15.55197
4440694,AlzaBox,False,2025-04-28T21:20:31.02,ABOX PRG Lochotínská,Unknown,50.045063,14.557833
4440698,AlzaBox,False,2025-04-28T21:20:31.167,ABOX OPV Hlučínská,Unknown,49.94467,17.928425
4440700,AlzaBox,False,2025-04-28T21:20:31.243,ABOX PLZ Částkova (Penny),Unknown,49.734848,13.405334
4440703,AlzaBox,False,2025-04-28T21:20:31.347,ABOX PRG Kolbenova (Penny),Unknown,50.10761,14.547161
4440705,AlzaBox,False,2025-04-28T21:20:31.423,ABOX KMZ Kaplanova (Penny),Unknown,49.30693,17.404705
4440709,AlzaBox,False,2025-04-28T21:20:31.567,ABOX OLA Slezská (Penny),Unknown,49.86097,18.425762
4440710,AlzaBox,False,2025-04-28T21:20:31.597,ABOX JNV Bukovecká (Penny),Unknown,49.577393,18.76685
4440713,AlzaBox,False,2025-04-28T21:20:31.727,ABOX ZNM Přímětická (Penny),Unknown,48.870975,16.039337
4440715,AlzaBox,False,2025-04-28T21:20:31.79,ABOX RSV Slavkovská (Penny),Unknown,49.20094,16.876175
4440716,AlzaBox,False,2025-04-28T21:20:31.85,ABOX UBN Nádražní (Penny),Unknown,49.107708,16.74403
4440718,AlzaBox,False,2025-04-28T21:20:31.893,ABOX PNM Komenského nám. (Penny),Unknown,50.53916,16.232756
4440722,AlzaBox,False,2025-04-28T21:20:32.06,ABOX JBN Palackého (Penny),Unknown,50.744797,15.15648
4440723,AlzaBox,False,2025-04-28T21:20:32.087,ABOX LME Marie Pomocné (Penny),Unknown,50.53367,14.14306
4440725,AlzaBox,False,2025-04-28T21:20:32.163,ABOX VSM Husova (Penny),Unknown,49.946114,16.16049
4440726,AlzaBox,False,2025-04-28T21:20:32.197,ABOX PCE Teplého (Penny),Unknown,50.02701,15.761387
4440727,AlzaBox,False,2025-04-28T21:20:32.21,ABOX BRN Holandská,Unknown,49.18225,16.606388
4440729,AlzaBox,False,2025-04-28T21:20:32.32,ABOX LTL Uničovská (Penny),Unknown,49.711044,17.073952
4440731,AlzaBox,False,2025-04-28T21:20:32.623,ABOX CNC Klicperovo nám. (Penny),Unknown,50.153275,15.463326
4440734,AlzaBox,False,2025-04-28T21:20:32.737,ABOX NAC Pražská (Penny),Unknown,50.40889,16.157309
4440735,AlzaBox,False,2025-04-28T21:20:32.747,ABOX VLI A. Jiráska (Penny),Unknown,50.61859,15.612264
4440736,AlzaBox,False,2025-04-28T21:20:32.803,ABOX MKE Přemysla Otakar (Penny),Unknown,50.206223,15.295872
4440744,AlzaBox,False,2025-04-28T21:20:33.053,ABOX PBM Husova (Kaufland),Unknown,49.69237,13.99794
4440747,AlzaBox,False,2025-04-28T21:20:33.177,ABOX VNL ČSA (Penny),Unknown,49.18689,14.70707
4440749,AlzaBox,False,2025-04-28T21:20:33.227,ABOX DCE Vápovská (Penny),Unknown,49.07874,15.441068
4440750,AlzaBox,False,2025-04-28T21:20:33.287,ABOX KNO Osvobozená (Penny),Unknown,50.38915,13.194086
4440753,AlzaBox,False,2025-04-28T21:20:33.38,ABOX PRG Podolské nábř.,Unknown,50.051086,14.415583
4440756,AlzaBox,False,2025-04-28T21:20:33.493,ABOX PLZ Radčická (Plaza),Unknown,49.749058,13.369159
4440762,AlzaBox,False,2025-04-28T21:20:33.733,ABOX BRN Gromešova,Unknown,49.250862,16.589275
4440763,AlzaBox,False,2025-04-28T21:20:33.767,ABOX MDE nám. Svobody (Potravin),Unknown,49.127377,16.615376
4440768,AlzaBox,False,2025-04-28T21:20:33.947,ABOX PRG Náchodská,Unknown,50.11563,14.61304
4440770,AlzaBox,False,2025-04-28T21:20:34.023,ABOX PRG Bermanova,Unknown,50.156147,14.517067
4440772,AlzaBox,False,2025-04-28T21:20:34.087,ABOX TRU Horská (Penny),Unknown,50.5729,15.898167
4440773,AlzaBox,False,2025-04-28T21:20:34.13,ABOX PRG Starokolínská (Kossuth),Unknown,50.079617,14.642589
4440776,AlzaBox,False,2025-04-28T21:20:34.253,ABOX OLO Jeremenkova (RCO),Unknown,49.5901,17.277458
4440777,AlzaBox,False,2025-04-28T21:20:34.267,ABOX PRG Mahlerovy sady,Unknown,50.080914,14.450977
4440778,AlzaBox,False,2025-04-28T21:20:34.293,ABOX PLZ Rokycanská,Unknown,49.74612,13.438286
4440779,AlzaBox,False,2025-04-28T21:20:34.357,ABOX PRG Purkyňova (Quadrio),Unknown,50.081726,14.419827
4441399,AlzaBox,False,2025-04-28T21:20:34.39,ABOX MLB tř. V. Klementa (OC Bondy),Unknown,50.420944,14.915575
4441401,AlzaBox,False,2025-04-28T21:20:34.45,ABOX NPK nám. Aug.Němejc (Coop),Unknown,49.48564,13.581291
4441403,AlzaBox,False,2025-04-28T21:20:34.513,ABOX BRN Vídeňská (Futurum),Unknown,49.15492,16.597842
4441408,AlzaBox,False,2025-04-28T21:20:34.69,ABOX UNL Bílinská (OC Forum),Unknown,50.658543,14.039666
4441412,AlzaBox,False,2025-04-28T21:20:34.877,ABOX CNE Dobřichovická (Supermar),Unknown,49.94978,14.314005
4441416,AlzaBox,False,2025-04-28T21:20:35.04,ABOX UHB Partyzánů (Coop),Unknown,49.02956,17.651155
4441417,AlzaBox,False,2025-04-28T21:20:35.083,ABOX PSK Buděj.Předměstí,Unknown,49.297115,14.159707
4441418,AlzaBox,False,2025-04-28T21:20:35.097,ABOX JIH Znojemská (OMV),Unknown,49.38559,15.593582
4441421,AlzaBox,False,2025-04-28T21:20:35.233,ABOX DEC Sofijská (Pivovar),Unknown,50.77124,14.193025
4441422,AlzaBox,False,2025-04-28T21:20:35.293,ABOX KLA P. Bezruče (Central),Unknown,50.142418,14.1015
4441424,AlzaBox,False,2025-04-28T21:20:35.373,ABOX BRN Hradecká (Globus),Unknown,49.26205,16.578306
4441425,AlzaBox,False,2025-04-28T21:20:35.38,ABOX BNP Dvořákova,Unknown,50.74047,14.311056
4441428,AlzaBox,False,2025-04-28T21:20:35.453,ABOX PRG Kutnohorská,Unknown,50.057713,14.561452
4441431,AlzaBox,False,2025-04-28T21:20:35.58,ABOX LNE Pod Stromovkou (OMV),Unknown,48.96366,14.457879
4441432,AlzaBox,False,2025-04-30T15:23:31.63,ABOX ZNM Pražská (OMV),Unknown,48.868347,16.033585
4441433,AlzaBox,False,2025-04-28T21:20:35.617,ABOX PLZ Domažlická (OMV),Unknown,49.73575,13.328152
4441434,AlzaBox,False,2025-04-28T21:20:35.62,ABOX ZLN Gahurova (OMV),Unknown,49.227722,17.65694
4441439,AlzaBox,False,2025-04-28T21:20:35.817,ABOX SZE Kostelní,Unknown,48.90045,17.315
4441440,AlzaBox,False,2025-04-28T21:20:35.847,ABOX JBN Komenského (Central),Unknown,50.724304,15.168389
4441441,AlzaBox,False,2025-04-28T21:20:35.857,ABOX LCE Masarykova (Alfa),Unknown,49.099117,17.755533
4441443,AlzaBox,False,2025-04-28T21:20:35.953,ABOX NHV Nový Hrozenkov (Coop),Unknown,49.33888,18.20138
4441445,AlzaBox,False,2025-04-28T21:20:36.027,ABOX PSY Pražská (Zahradni),Unknown,49.94233,14.516253
4441450,AlzaBox,False,2025-04-28T21:20:36.21,ABOX ZRA 1. máje (Coop),Unknown,49.13811,13.231418
4441455,AlzaBox,False,2025-04-28T21:20:36.343,ABOX KNO Pražská,Unknown,50.38335,13.194716
4441461,AlzaBox,False,2025-04-28T21:20:36.507,ABOX UOH Ve Dvoře (Coop),Unknown,48.98574,17.401638
4441462,AlzaBox,False,2025-04-28T21:20:36.537,ABOX SOV Křížová,Unknown,50.179653,12.638039
4441464,AlzaBox,False,2025-04-28T21:20:36.597,ABOX PRG Velenická (Tesco),Unknown,50.013615,14.486937
4441465,AlzaBox,False,2025-04-28T21:20:36.627,ABOX ZKY Borská (Potravin),Unknown,50.68578,14.644693
4441466,AlzaBox,False,2025-04-28T21:20:36.667,ABOX RKC Tymákovská (Coop),Unknown,49.736683,13.583495
4441472,AlzaBox,False,2025-04-28T21:20:36.863,ABOX HYV Na Břasích (Coop),Unknown,49.98782,14.048064
4441473,AlzaBox,False,2025-04-28T21:20:36.903,ABOX HST Tyršovo nám. (Coop),Unknown,49.825726,14.045618
4441479,AlzaBox,False,2025-04-28T21:20:37.107,ABOX JIH Romana Havelky (Breno),Unknown,49.40708,15.581328
4441480,AlzaBox,False,2025-04-28T21:20:37.15,ABOX DBY Hodonínská (Pramen),Unknown,48.91665,17.09912
4441482,AlzaBox,False,2025-04-28T21:20:37.187,ABOX PLZ Písecká (Olympia),Unknown,49.701336,13.426818
4441483,AlzaBox,False,2025-04-28T21:20:37.247,ABOX PLZ Nade Mží,Unknown,49.432278,15.222658
4441485,AlzaBox,False,2025-04-28T21:20:37.32,ABOX CYE Pražská (Billa),Unknown,50.055126,14.22986
4441487,AlzaBox,False,2025-04-28T21:20:37.387,ABOX KVA Frimlova (Kik),Unknown,50.23813,12.837108
4441489,AlzaBox,False,2025-04-28T21:20:37.433,ABOX KLA Vítězná (Penny),Unknown,50.140385,14.081284
4441493,AlzaBox,False,2025-04-28T21:20:37.593,ABOX KNH Chebská (Penny),Unknown,50.113064,12.531038
4441494,AlzaBox,False,2025-04-28T21:20:37.623,ABOX LNB Hranická (Penny),Unknown,49.52821,17.593044
4441495,AlzaBox,False,2025-04-28T21:20:37.907,ABOX LML Sokolovská (Penny),Unknown,49.875454,16.305452
4441496,AlzaBox,False,2025-04-28T21:20:37.917,ABOX MNL Tepelská (Penny),Unknown,49.94755,12.706288
4441500,AlzaBox,False,2025-04-28T21:20:38.08,ABOX PLC 28. října (Penny),Unknown,50.03788,15.564466
4441501,AlzaBox,False,2025-04-28T21:20:38.113,ABOX STE Husovo nám. (Penny),Unknown,50.451134,14.373006
4441503,AlzaBox,False,2025-04-28T21:20:38.18,ABOX CRA Nádražní (Penny),Unknown,50.81416,14.964329
4441506,AlzaBox,False,2025-04-28T21:20:38.297,ABOX DRY tř. máje (Penny),Unknown,49.654755,13.296706
4441507,AlzaBox,False,2025-04-28T21:20:38.347,ABOX UPE Revoluční (Penny),Unknown,50.5139,16.012218
4441509,AlzaBox,False,2025-04-28T21:20:38.41,ABOX SDV Ostravská,Unknown,49.689750000000004,18.326889
4441514,AlzaBox,False,2025-04-28T21:20:38.58,ABOX PRG Honzíkova,Unknown,50.06689,14.554194
4441517,AlzaBox,False,2025-04-28T21:20:38.697,ABOX DKY Zámecká (Lidl),Unknown,50.565037,14.649848
4441518,AlzaBox,False,2025-04-28T21:20:38.737,ABOX CNC Pražská (Lidl),Unknown,50.15826,15.448227
4441520,AlzaBox,False,2025-04-28T21:20:38.803,ABOX BRN Žebětínská (Lidl),Unknown,49.19579,16.53264
4441521,AlzaBox,False,2025-04-28T21:20:38.833,ABOX PLZ Vejprnická (Lidl),Unknown,49.744186,13.339688
4441523,AlzaBox,False,2025-04-28T21:20:38.913,ABOX PRG Jankovcova (NKÚ),Unknown,50.104385,14.456363
4441525,AlzaBox,False,2025-04-28T21:20:38.957,ABOX JIH Kollárova (Albert),Unknown,49.41349,15.592626
4441528,AlzaBox,False,2025-04-28T21:20:39.08,ABOX OST Nádražní (Albert),Unknown,49.84926,18.276976
4441530,AlzaBox,False,2025-04-28T21:20:39.15,ABOX PRG Semilská (Pošta),Unknown,50.134212,14.547626
4441532,AlzaBox,False,2025-04-28T21:20:39.223,ABOX PRG V Občan. domově,Unknown,50.055954,14.440554
4441533,AlzaBox,False,2025-04-28T21:20:39.267,ABOX LNV U Staré školy,Unknown,50.198288,14.365252
4441534,AlzaBox,False,2025-04-28T21:20:39.297,ABOX HVV U Skleníků (Globus),Unknown,49.791927,18.439974
4441535,AlzaBox,False,2025-04-28T21:20:39.35,ABOX OPV Těšínská (Globus),Unknown,49.928772,17.94006
4441549,AlzaBox,False,2025-04-28T21:20:39.797,ABOX RHC Hodonínská (Coop),Unknown,48.877644,17.180523
4441550,AlzaBox,False,2025-04-28T21:20:39.823,ABOX VAV Okružní (Coop),Unknown,48.97393,17.217371
4441551,AlzaBox,False,2025-04-28T21:20:39.883,ABOX RKE Rohatecká (Coop),Unknown,48.918316,17.165674
4441552,AlzaBox,False,2025-04-28T21:20:39.917,ABOX MTE Dubňanská (Coop),Unknown,48.90741,17.033833
4441553,AlzaBox,False,2025-04-28T21:20:39.95,ABOX KJV Kollárova (Coop),Unknown,49.00767,17.12492
4441554,AlzaBox,False,2025-04-28T21:20:39.98,ABOX BEC nám. Svobody (Coop),Unknown,48.973946,17.265621
4441555,AlzaBox,False,2025-04-28T21:20:40.02,ABOX VOY Vinohradní (Coop),Unknown,48.93027,17.350697
4441556,AlzaBox,False,2025-04-28T21:20:40.053,ABOX FLK Masarykova (Coop),Unknown,49.71533,17.910645
4441560,AlzaBox,False,2025-04-28T21:20:40.257,ABOX JMR Knappova (potravin),Unknown,50.353176,15.915363
4441564,AlzaBox,False,2025-04-28T21:20:40.4,ABOX SHV Čsl. legií (Coop),Unknown,49.48131,13.284311
4441566,AlzaBox,False,2025-04-28T21:20:40.467,ABOX STK Na Ohradě (Prior),Unknown,49.25809,13.906152
4441568,AlzaBox,False,2025-04-28T21:20:40.547,ABOX DUB Ruská (Penny),Unknown,50.661156,13.80137
4441569,AlzaBox,False,2025-04-28T21:20:40.58,ABOX PRG Mladoboleslavsk,Unknown,50.144726,14.580861
4441574,AlzaBox,False,2025-04-28T21:20:40.817,ABOX HDN Cihlářská čtvrť (Coop),Unknown,48.859703,17.117222
4441579,AlzaBox,False,2025-04-28T21:20:41,ABOX MBE Janáčkova,Unknown,49.051968,15.812196
4441580,AlzaBox,False,2025-04-28T21:20:41.04,ABOX TLO Májová (úřad),Unknown,49.752335,18.482721
4441589,AlzaBox,False,2025-04-28T21:20:41.28,ABOX RVE Mníšecká (Coop),Unknown,49.912533,14.233801
4441590,AlzaBox,False,2025-04-28T21:20:41.317,ABOX SPE Horní Sloupnice (Konzum),Unknown,49.921486,16.314318
4441591,AlzaBox,False,2025-04-28T21:20:41.357,ABOX VSM Palackého (Konzum),Unknown,49.95056,16.16636
4441598,AlzaBox,False,2025-04-28T21:20:41.613,ABOX HNN Liberecká (Albert),Unknown,50.852932,14.857592
4441602,AlzaBox,False,2025-04-28T21:20:41.753,ABOX PLZ Doudlevecká (Lidl),Unknown,49.734516,13.379323
4441603,AlzaBox,False,2025-04-28T21:20:41.787,ABOX PCE Kostnická (Kubík),Unknown,50.027428,15.731046
4441605,AlzaBox,False,2025-04-28T21:20:41.857,ABOX KRP Bohosudovská (Buyfood),Unknown,50.681057,13.866268
